rowid_test,type,feature,value,approach,dataset_name,syn_name,run_model,model_name,timestamp
3623,syn,capital_loss,-0.00281390256323319,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3657,syn,capital_loss,-0.194454834057326,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3687,syn,capital_loss,-0.00106783895212319,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3721,syn,capital_loss,-0.000927809037039686,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3753,syn,capital_loss,0.00118347709321752,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3796,syn,capital_loss,-0.287318645380884,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4015,syn,capital_loss,-0.329577795239785,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4356,syn,capital_loss,-0.279657734960315,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4391,syn,capital_loss,-0.00410186414217361,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4686,syn,capital_loss,0.00253533198323859,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4714,syn,capital_loss,0.00617864891745261,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4891,syn,capital_loss,-0.00857287137388849,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5077,syn,capital_loss,-0.355259434082953,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5182,syn,capital_loss,-0.248708692838069,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5307,syn,capital_loss,-0.246911569729335,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5594,syn,capital_loss,0.00676245921706846,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5803,syn,capital_loss,0.00235905407872347,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5840,syn,capital_loss,-0.220359702596416,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6009,syn,capital_loss,-0.228646676021709,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6055,syn,capital_loss,0.000838369964518108,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6222,syn,capital_loss,-0.284190134509435,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6305,syn,capital_loss,-0.000330866021729048,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6459,syn,capital_loss,-0.00502161365293134,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6462,syn,capital_loss,-0.182579710859061,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6837,syn,capital_loss,-0.00146078725369819,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7194,syn,capital_loss,0.00935406922747481,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7302,syn,capital_loss,-0.000374141331058265,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7649,syn,capital_loss,0.000601296371709026,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7688,syn,capital_loss,0.000209651218377581,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7711,syn,capital_loss,-0.000200442907747501,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7843,syn,capital_loss,0.00948644481122209,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8171,syn,capital_loss,-0.00610512487026127,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8254,syn,capital_loss,0.00419322064747431,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8375,syn,capital_loss,0.000200881010409541,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8518,syn,capital_loss,-0.000770121213888247,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8787,syn,capital_loss,-0.00116553427391582,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8918,syn,capital_loss,-0.310275810783333,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9057,syn,capital_loss,-0.278810333748485,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9155,syn,capital_loss,0.00115200195418305,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9396,syn,capital_loss,-0.303688089174609,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9421,syn,capital_loss,-0.000306027693643449,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9779,syn,capital_loss,-0.211618166367819,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9904,syn,capital_loss,-0.253988261621912,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9958,syn,capital_loss,-0.251734252811268,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10179,syn,capital_loss,0.00321069359458106,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10276,syn,capital_loss,-0.00018117864525348,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10482,syn,capital_loss,0.000181149931907228,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10904,syn,capital_loss,0.000721054944652131,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10997,syn,capital_loss,0.00386828942764605,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11307,syn,capital_loss,0.000157337338282347,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11357,syn,capital_loss,-0.00104699765738338,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11460,syn,capital_loss,-0.00417259596389973,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11498,syn,capital_loss,-0.000115920255172187,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11613,syn,capital_loss,-0.00491285429204905,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11617,syn,capital_loss,0.00171629279255334,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11631,syn,capital_loss,-0.00201865573890435,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11873,syn,capital_loss,-0.228655021827073,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11937,syn,capital_loss,-0.000682087248334809,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11958,syn,capital_loss,0.00437591193381493,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12129,syn,capital_loss,0.0027281488884278,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12235,syn,capital_loss,-0.366442050132131,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12236,syn,capital_loss,-0.000382021301600445,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12301,syn,capital_loss,0.000475316022763125,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12387,syn,capital_loss,-0.269943335615544,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12555,syn,capital_loss,0.00104789357522151,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12563,syn,capital_loss,-0.26896053768209,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12655,syn,capital_loss,-0.236215162056473,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
13049,syn,capital_loss,-0.351200743706463,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
13214,syn,capital_loss,-0.382088808875857,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
13911,syn,capital_loss,0.0039760435401578,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14118,syn,capital_loss,0.00642912432445167,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14303,syn,capital_loss,0.000692103282499219,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14356,syn,capital_loss,-0.257811721036467,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14481,real,hours_per_week,0.0111913479579666,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14790,real,hours_per_week,-0.00968665602061264,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14951,real,hours_per_week,0.0488482214026091,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14982,real,hours_per_week,-0.00167056461983344,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15084,real,hours_per_week,-0.0131670093045691,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15115,real,hours_per_week,0.176767953251815,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15342,real,hours_per_week,0.0186108390186541,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15373,real,hours_per_week,-0.00659949681731141,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15446,real,hours_per_week,0.0239882551096954,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15523,real,hours_per_week,-0.00924132109951637,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15731,real,hours_per_week,0.0693939897739264,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16025,real,hours_per_week,0.0226556940013673,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16159,real,hours_per_week,-0.00389534771940795,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16177,real,hours_per_week,0.0710469903845909,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16225,real,hours_per_week,0.0675441097136696,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16232,real,hours_per_week,0.0602777093721498,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16233,real,hours_per_week,0.109093989990063,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16280,real,hours_per_week,0.0607458755430654,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16414,real,hours_per_week,0.298324287889156,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16522,real,hours_per_week,0.0614042843692167,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16570,real,hours_per_week,0.208293155196579,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16647,real,hours_per_week,0.000938933835246911,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16762,real,hours_per_week,0.0824470570650436,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16888,real,hours_per_week,-0.0090135305526629,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17064,real,hours_per_week,0.0942418409085575,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17127,real,hours_per_week,0.178042401569687,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17133,real,hours_per_week,-0.000146715347062805,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17376,real,hours_per_week,0.0656357977250629,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17700,real,hours_per_week,0.0105667968757218,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17711,real,hours_per_week,0.00219673168871675,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17756,real,hours_per_week,0.404963296980602,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17777,real,hours_per_week,0.0948236148001675,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18318,real,hours_per_week,0.052775690821357,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18441,real,hours_per_week,-0.011547575187658,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18587,real,hours_per_week,-0.0132640135216549,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18685,real,hours_per_week,-0.00110270182928215,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18798,real,hours_per_week,0.263994644988407,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19002,real,hours_per_week,-0.00290730136194385,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19068,real,hours_per_week,0.124921079557799,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19457,real,hours_per_week,0.0577655695490821,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19487,real,hours_per_week,0.0855675386129347,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19631,real,hours_per_week,0.0579710087524217,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19674,real,hours_per_week,0.113733591565446,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19767,real,hours_per_week,0.376531330285556,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20073,real,hours_per_week,-0.0030541013556382,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20199,real,hours_per_week,0.321422378622613,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20633,real,hours_per_week,-0.0182631669757258,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20800,real,hours_per_week,0.0360034488239262,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20962,real,hours_per_week,0.0887395605606616,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21154,real,hours_per_week,0.30901014506289,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21299,real,hours_per_week,0.34421478367573,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21422,real,hours_per_week,0.239207686710237,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21721,real,hours_per_week,-0.00260294886621604,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21861,real,hours_per_week,0.046848352486748,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21960,real,hours_per_week,0.0930996653153938,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22002,real,hours_per_week,0.02186067827288,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22014,real,hours_per_week,-0.0041397645689397,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22460,real,hours_per_week,0.280692747646082,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22630,real,hours_per_week,0.0424388630786519,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22666,real,hours_per_week,0.0735370151248783,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22704,real,hours_per_week,-0.00407500469956581,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22799,real,hours_per_week,0.0143392945790164,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22842,real,hours_per_week,0.009028535011634,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22889,real,hours_per_week,0.083695177924947,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23287,real,hours_per_week,-0.00575749144746291,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23297,real,hours_per_week,0.333160734807031,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23300,real,hours_per_week,-0.00594890390548363,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23322,real,hours_per_week,0.213906234460052,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23530,real,hours_per_week,0.0655578092702003,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23684,real,hours_per_week,0.298416444389433,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23865,real,hours_per_week,0.0168775732930638,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23967,real,hours_per_week,0.107298102137479,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
24523,real,hours_per_week,-0.0033403465191571,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
24538,real,hours_per_week,0.0488912180884799,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
24820,real,hours_per_week,0.0305950366247181,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
24989,real,hours_per_week,-0.00797174201353566,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
25061,real,hours_per_week,-0.0113098088749474,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
25675,real,hours_per_week,-0.00479181284968806,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
25826,real,hours_per_week,0.224739094754912,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26062,real,hours_per_week,-0.00263506601362935,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26097,real,hours_per_week,0.174071230469041,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26136,real,hours_per_week,0.112341706306849,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26214,real,hours_per_week,0.371001723612269,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26268,real,hours_per_week,0.0529265600144871,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26566,real,hours_per_week,-0.00925978935924835,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26867,real,hours_per_week,0.354531611422547,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27126,real,hours_per_week,0.415754972972088,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27170,real,hours_per_week,0.297989195913946,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27190,real,hours_per_week,0.0886008337151454,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27207,real,hours_per_week,0.162937486131247,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27290,real,hours_per_week,-0.00646101084491927,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27296,real,hours_per_week,0.177922572812392,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27297,real,hours_per_week,0.00540625754157966,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
